type,organism,species
E,C. albicans,296
E,C. albicans,342
E,C. albicans,268
E,C. albicans,343
E,C. albicans,323
E,C. albicans,342
E,C. albicans,4
E,C. albicans,336
E,C. albicans,250
E,C. albicans,248
E,C. albicans,324
E,C. albicans,341
E,C. albicans,259
E,C. albicans,333
E,C. albicans,314
E,C. albicans,342
E,C. albicans,343
E,C. albicans,333
E,C. albicans,339
E,C. albicans,332
E,C. albicans,333
E,C. albicans,293
E,C. albicans,342
E,C. albicans,247
E,C. albicans,341
E,C. albicans,213
E,C. albicans,336
E,C. albicans,342
E,C. albicans,324
E,C. albicans,342
E,C. albicans,310
E,C. albicans,336
E,C. albicans,323
E,C. albicans,302
E,C. albicans,311
E,C. albicans,284
E,C. albicans,343
E,C. albicans,343
E,C. albicans,341
E,C. albicans,337
E,C. albicans,342
E,C. albicans,269
E,C. albicans,326
E,C. albicans,335
E,C. albicans,342
E,C. albicans,295
E,C. albicans,305
E,C. albicans,342
E,C. albicans,327
E,C. albicans,343
E,C. albicans,320
E,C. albicans,337
E,C. albicans,342
E,C. albicans,333
E,C. albicans,343
E,C. albicans,343
E,C. albicans,342
E,C. albicans,342
E,C. albicans,331
E,C. albicans,340
E,C. albicans,325
E,C. albicans,250
E,C. albicans,343
E,C. albicans,339
E,C. albicans,342
E,C. albicans,232
E,C. albicans,342
E,C. albicans,336
E,C. albicans,325
E,C. albicans,340
E,C. albicans,342
E,C. albicans,342
E,C. albicans,343
E,C. albicans,342
E,C. albicans,343
E,C. albicans,315
E,C. albicans,322
E,C. albicans,308
E,C. albicans,314
E,C. albicans,329
E,C. albicans,273
E,C. albicans,150
E,C. albicans,246
E,C. albicans,333
E,C. albicans,309
E,C. albicans,338
E,C. albicans,343
E,C. albicans,320
E,C. albicans,299
E,C. albicans,340
E,C. albicans,316
E,C. albicans,333
E,C. albicans,321
E,C. albicans,304
E,C. albicans,320
E,C. albicans,198
E,C. albicans,333
E,C. albicans,342
E,C. albicans,343
E,C. albicans,326
E,C. albicans,340
E,C. albicans,329
E,C. albicans,342
E,C. albicans,336
E,C. albicans,336
E,C. albicans,339
E,C. albicans,342
E,C. albicans,329
E,C. albicans,317
E,C. albicans,343
E,C. albicans,342
E,C. albicans,314
E,C. albicans,198
E,C. albicans,341
E,C. albicans,339
E,C. albicans,343
E,C. albicans,243
E,C. albicans,89
E,C. albicans,316
E,C. albicans,232
E,C. albicans,343
E,C. albicans,300
E,C. albicans,254
E,C. albicans,308
E,C. albicans,327
E,C. albicans,332
E,C. albicans,340
E,C. albicans,341
E,C. albicans,272
E,C. albicans,342
E,C. albicans,337
E,C. albicans,337
E,C. albicans,334
E,C. albicans,276
E,C. albicans,279
E,C. albicans,289
E,C. albicans,336
E,C. albicans,336
E,C. albicans,328
E,C. albicans,279
E,C. albicans,343
E,C. albicans,343
E,C. albicans,328
E,C. albicans,335
E,C. albicans,166
E,C. albicans,343
E,C. albicans,339
E,C. albicans,325
E,C. albicans,328
E,C. albicans,343
E,C. albicans,322
E,C. albicans,324
E,C. albicans,340
E,C. albicans,342
E,C. albicans,342
E,C. albicans,245
E,C. albicans,337
E,C. albicans,339
E,C. albicans,331
E,C. albicans,343
E,C. albicans,321
E,C. albicans,327
E,C. albicans,326
E,C. albicans,314
E,C. albicans,328
E,C. albicans,340
E,C. albicans,333
E,C. albicans,337
E,C. albicans,319
E,C. albicans,343
E,C. albicans,277
E,C. albicans,335
E,C. albicans,331
E,C. albicans,334
E,C. albicans,316
E,C. albicans,322
E,C. albicans,340
E,C. albicans,337
E,C. albicans,293
E,C. albicans,332
E,C. albicans,335
E,C. albicans,342
E,C. albicans,342
E,C. albicans,342
E,C. albicans,341
E,C. albicans,339
E,C. albicans,311
E,C. albicans,95
E,C. albicans,309
E,C. albicans,306
E,C. albicans,329
E,C. albicans,314
E,C. albicans,316
E,C. albicans,338
E,C. albicans,323
E,C. albicans,342
E,C. albicans,294
E,C. albicans,269
E,C. albicans,328
E,C. albicans,299
E,C. albicans,343
E,C. albicans,334
E,C. albicans,331
E,C. albicans,81
E,C. albicans,312
E,C. albicans,323
E,C. albicans,255
E,C. albicans,342
E,C. albicans,303
E,C. albicans,339
E,C. albicans,337
E,C. albicans,317
E,C. albicans,318
E,C. albicans,342
E,C. albicans,326
E,C. albicans,320
E,C. albicans,340
E,C. albicans,264
E,C. albicans,315
E,C. albicans,315
E,C. albicans,294
E,C. albicans,342
E,C. albicans,341
E,C. albicans,342
E,C. albicans,340
E,C. albicans,311
E,C. albicans,341
E,C. albicans,343
E,C. albicans,308
E,C. albicans,339
E,C. albicans,343
E,C. albicans,338
E,C. albicans,335
E,C. albicans,339
E,C. albicans,197
E,C. albicans,343
E,C. albicans,301
E,C. albicans,332
E,C. albicans,325
E,C. albicans,333
E,C. albicans,222
E,C. albicans,83
E,C. albicans,255
E,C. albicans,216
E,C. albicans,237
E,C. albicans,323
E,C. albicans,327
E,C. albicans,342
E,C. albicans,343
E,C. albicans,333
E,C. albicans,278
E,C. albicans,340
E,C. albicans,339
E,C. albicans,334
E,C. albicans,180
E,C. albicans,328
E,C. albicans,341
E,C. albicans,319
E,C. albicans,329
E,C. albicans,343
E,C. albicans,343
E,C. albicans,343
E,C. albicans,211
E,C. albicans,341
E,C. albicans,340
E,C. albicans,342
E,C. albicans,318
E,C. albicans,326
E,C. albicans,302
E,C. albicans,340
E,C. albicans,340
E,C. albicans,339
E,C. albicans,339
E,C. albicans,300
E,C. albicans,340
E,C. albicans,341
E,C. albicans,294
E,C. albicans,343
E,C. albicans,343
E,C. albicans,320
E,C. albicans,332
NE,C. albicans,342
NE,C. albicans,342
NE,C. albicans,325
NE,C. albicans,343
NE,C. albicans,339
NE,C. albicans,275
NE,C. albicans,330
NE,C. albicans,343
NE,C. albicans,313
NE,C. albicans,278
NE,C. albicans,341
NE,C. albicans,183
NE,C. albicans,255
NE,C. albicans,342
NE,C. albicans,319
NE,C. albicans,294
NE,C. albicans,337
NE,C. albicans,337
NE,C. albicans,318
NE,C. albicans,333
NE,C. albicans,261
NE,C. albicans,217
NE,C. albicans,219
NE,C. albicans,136
NE,C. albicans,121
NE,C. albicans,85
NE,C. albicans,330
NE,C. albicans,335
NE,C. albicans,309
NE,C. albicans,272
NE,C. albicans,340
NE,C. albicans,309
NE,C. albicans,301
NE,C. albicans,340
NE,C. albicans,324
NE,C. albicans,4
NE,C. albicans,202
NE,C. albicans,292
NE,C. albicans,335
NE,C. albicans,276
NE,C. albicans,338
NE,C. albicans,317
NE,C. albicans,342
NE,C. albicans,335
NE,C. albicans,339
NE,C. albicans,314
NE,C. albicans,272
NE,C. albicans,85
NE,C. albicans,308
NE,C. albicans,334
NE,C. albicans,92
NE,C. albicans,343
NE,C. albicans,328
NE,C. albicans,326
NE,C. albicans,281
NE,C. albicans,325
NE,C. albicans,331
NE,C. albicans,342
NE,C. albicans,331
NE,C. albicans,337
NE,C. albicans,327
NE,C. albicans,332
NE,C. albicans,332
NE,C. albicans,327
NE,C. albicans,311
NE,C. albicans,187
NE,C. albicans,339
NE,C. albicans,331
NE,C. albicans,250
NE,C. albicans,304
NE,C. albicans,320
NE,C. albicans,261
NE,C. albicans,335
NE,C. albicans,223
NE,C. albicans,308
NE,C. albicans,335
NE,C. albicans,328
NE,C. albicans,342
NE,C. albicans,330
NE,C. albicans,251
NE,C. albicans,277
NE,C. albicans,13
NE,C. albicans,258
NE,C. albicans,3
NE,C. albicans,251
NE,C. albicans,92
NE,C. albicans,5
NE,C. albicans,111
NE,C. albicans,271
NE,C. albicans,341
NE,C. albicans,186
NE,C. albicans,341
NE,C. albicans,73
NE,C. albicans,73
NE,C. albicans,277
NE,C. albicans,343
NE,C. albicans,210
NE,C. albicans,1
NE,C. albicans,119
NE,C. albicans,296
NE,C. albicans,119
NE,C. albicans,254
NE,C. albicans,203
NE,C. albicans,176
NE,C. albicans,276
NE,C. albicans,223
NE,C. albicans,280
NE,C. albicans,342
NE,C. albicans,253
NE,C. albicans,279
NE,C. albicans,333
NE,C. albicans,302
NE,C. albicans,286
NE,C. albicans,320
NE,C. albicans,321
NE,C. albicans,331
NE,C. albicans,322
NE,C. albicans,342
NE,C. albicans,339
NE,C. albicans,343
NE,C. albicans,314
NE,C. albicans,256
NE,C. albicans,307
NE,C. albicans,311
NE,C. albicans,115
NE,C. albicans,148
NE,C. albicans,108
NE,C. albicans,245
NE,C. albicans,96
NE,C. albicans,248
NE,C. albicans,297
NE,C. albicans,343
NE,C. albicans,158
NE,C. albicans,88
NE,C. albicans,306
NE,C. albicans,342
NE,C. albicans,316
NE,C. albicans,335
NE,C. albicans,343
NE,C. albicans,339
NE,C. albicans,312
NE,C. albicans,343
NE,C. albicans,226
NE,C. albicans,310
NE,C. albicans,318
NE,C. albicans,337
NE,C. albicans,341
NE,C. albicans,324
NE,C. albicans,298
NE,C. albicans,328
NE,C. albicans,288
NE,C. albicans,139
NE,C. albicans,335
NE,C. albicans,323
NE,C. albicans,196
NE,C. albicans,320
NE,C. albicans,338
NE,C. albicans,311
NE,C. albicans,333
NE,C. albicans,311
NE,C. albicans,342
NE,C. albicans,338
NE,C. albicans,341
NE,C. albicans,342
NE,C. albicans,250
NE,C. albicans,343
NE,C. albicans,279
NE,C. albicans,330
NE,C. albicans,341
NE,C. albicans,327
NE,C. albicans,323
NE,C. albicans,310
NE,C. albicans,1
NE,C. albicans,80
NE,C. albicans,155
NE,C. albicans,73
NE,C. albicans,260
NE,C. albicans,340
NE,C. albicans,158
NE,C. albicans,303
NE,C. albicans,340
NE,C. albicans,343
NE,C. albicans,341
NE,C. albicans,321
NE,C. albicans,341
NE,C. albicans,309
NE,C. albicans,339
NE,C. albicans,291
NE,C. albicans,302
NE,C. albicans,305
NE,C. albicans,339
NE,C. albicans,311
NE,C. albicans,329
NE,C. albicans,320
NE,C. albicans,323
NE,C. albicans,278
NE,C. albicans,320
NE,C. albicans,319
NE,C. albicans,340
NE,C. albicans,317
NE,C. albicans,322
NE,C. albicans,292
NE,C. albicans,307
NE,C. albicans,262
NE,C. albicans,286
NE,C. albicans,273
NE,C. albicans,343
NE,C. albicans,301
NE,C. albicans,316
NE,C. albicans,196
NE,C. albicans,320
NE,C. albicans,343
NE,C. albicans,279
NE,C. albicans,251
NE,C. albicans,320
NE,C. albicans,295
NE,C. albicans,291
NE,C. albicans,318
NE,C. albicans,341
NE,C. albicans,311
NE,C. albicans,341
NE,C. albicans,341
NE,C. albicans,310
NE,C. albicans,340
NE,C. albicans,324
NE,C. albicans,331
NE,C. albicans,341
NE,C. albicans,96
NE,C. albicans,310
NE,C. albicans,268
NE,C. albicans,248
NE,C. albicans,343
NE,C. albicans,95
NE,C. albicans,299
NE,C. albicans,337
NE,C. albicans,336
NE,C. albicans,306
NE,C. albicans,326
NE,C. albicans,340
NE,C. albicans,342
NE,C. albicans,235
NE,C. albicans,343
NE,C. albicans,256
NE,C. albicans,325
NE,C. albicans,339
NE,C. albicans,298
NE,C. albicans,318
NE,C. albicans,313
NE,C. albicans,323
NE,C. albicans,335
NE,C. albicans,338
NE,C. albicans,310
NE,C. albicans,339
NE,C. albicans,343
NE,C. albicans,343
NE,C. albicans,332
NE,C. albicans,331
NE,C. albicans,312
NE,C. albicans,319
NE,C. albicans,309
NE,C. albicans,343
NE,C. albicans,343
NE,C. albicans,262
NE,C. albicans,306
NE,C. albicans,315
NE,C. albicans,253
NE,C. albicans,317
NE,C. albicans,74
NE,C. albicans,87
NE,C. albicans,214
NE,C. albicans,5
NE,C. albicans,91
NE,C. albicans,342
NE,C. albicans,333
NE,C. albicans,234
NE,C. albicans,81
NE,C. albicans,49
NE,C. albicans,1
NE,C. albicans,301
NE,C. albicans,219
NE,C. albicans,216
NE,C. albicans,157
NE,C. albicans,240
NE,C. albicans,307
NE,C. albicans,148
NE,C. albicans,63
NE,C. albicans,306
NE,C. albicans,194
NE,C. albicans,208
NE,C. albicans,194
NE,C. albicans,264
NE,C. albicans,132
NE,C. albicans,153
NE,C. albicans,173
NE,C. albicans,281
NE,C. albicans,165
NE,C. albicans,306
NE,C. albicans,301
NE,C. albicans,288
NE,C. albicans,243
NE,C. albicans,274
NE,C. albicans,265
NE,C. albicans,337
NE,C. albicans,310
NE,C. albicans,343
NE,C. albicans,327
NE,C. albicans,310
NE,C. albicans,341
NE,C. albicans,343
NE,C. albicans,261
NE,C. albicans,343
NE,C. albicans,310
NE,C. albicans,251
NE,C. albicans,311
NE,C. albicans,128
NE,C. albicans,270
NE,C. albicans,334
NE,C. albicans,317
NE,C. albicans,325
NE,C. albicans,323
NE,C. albicans,331
NE,C. albicans,335
NE,C. albicans,337
NE,C. albicans,278
NE,C. albicans,316
NE,C. albicans,323
NE,C. albicans,331
NE,C. albicans,281
NE,C. albicans,333
NE,C. albicans,327
NE,C. albicans,313
NE,C. albicans,273
NE,C. albicans,311
NE,C. albicans,292
NE,C. albicans,322
NE,C. albicans,296
NE,C. albicans,212
NE,C. albicans,324
NE,C. albicans,323
NE,C. albicans,335
NE,C. albicans,341
NE,C. albicans,337
NE,C. albicans,276
NE,C. albicans,294
NE,C. albicans,341
NE,C. albicans,337
NE,C. albicans,261
NE,C. albicans,280
NE,C. albicans,164
NE,C. albicans,91
NE,C. albicans,298
NE,C. albicans,337
NE,C. albicans,262
NE,C. albicans,295
NE,C. albicans,331
NE,C. albicans,318
NE,C. albicans,301
NE,C. albicans,305
NE,C. albicans,335
NE,C. albicans,313
NE,C. albicans,333
NE,C. albicans,332
NE,C. albicans,337
NE,C. albicans,324
NE,C. albicans,287
NE,C. albicans,320
NE,C. albicans,290
NE,C. albicans,336
NE,C. albicans,74
NE,C. albicans,318
NE,C. albicans,228
NE,C. albicans,271
NE,C. albicans,282
NE,C. albicans,338
NE,C. albicans,336
NE,C. albicans,299
NE,C. albicans,262
NE,C. albicans,341
NE,C. albicans,343
NE,C. albicans,288
NE,C. albicans,284
NE,C. albicans,241
NE,C. albicans,274
NE,C. albicans,79
NE,C. albicans,300
NE,C. albicans,296
NE,C. albicans,262
NE,C. albicans,281
NE,C. albicans,343
NE,C. albicans,323
NE,C. albicans,334
NE,C. albicans,306
NE,C. albicans,277
NE,C. albicans,321
NE,C. albicans,301
NE,C. albicans,329
NE,C. albicans,328
NE,C. albicans,289
NE,C. albicans,339
NE,C. albicans,338
NE,C. albicans,340
NE,C. albicans,326
NE,C. albicans,338
NE,C. albicans,335
NE,C. albicans,328
NE,C. albicans,342
NE,C. albicans,335
NE,C. albicans,343
NE,C. albicans,313
NE,C. albicans,332
NE,C. albicans,342
NE,C. albicans,248
NE,C. albicans,343
NE,C. albicans,312
NE,C. albicans,281
NE,C. albicans,342
NE,C. albicans,331
NE,C. albicans,320
NE,C. albicans,296
NE,C. albicans,336
NE,C. albicans,341
NE,C. albicans,328
NE,C. albicans,329
NE,C. albicans,323
NE,C. albicans,127
NE,C. albicans,319
NE,C. albicans,238
NE,C. albicans,305
NE,C. albicans,325
NE,C. albicans,329
NE,C. albicans,343
NE,C. albicans,316
NE,C. albicans,325
NE,C. albicans,278
NE,C. albicans,340
NE,C. albicans,326
NE,C. albicans,251
NE,C. albicans,342
NE,C. albicans,342
NE,C. albicans,317
NE,C. albicans,327
NE,C. albicans,95
NE,C. albicans,334
NE,C. albicans,338
NE,C. albicans,334
NE,C. albicans,278
NE,C. albicans,326
NE,C. albicans,272
NE,C. albicans,296
NE,C. albicans,329
NE,C. albicans,343
NE,C. albicans,326
NE,C. albicans,317
NE,C. albicans,338
NE,C. albicans,335
NE,C. albicans,329
NE,C. albicans,288
NE,C. albicans,343
NE,C. albicans,114
NE,C. albicans,307
NE,C. albicans,16
NE,C. albicans,342
NE,C. albicans,324
NE,C. albicans,300
NE,C. albicans,295
NE,C. albicans,337
NE,C. albicans,318
NE,C. albicans,341
NE,C. albicans,293
NE,C. albicans,328
NE,C. albicans,335
NE,C. albicans,337
NE,C. albicans,324
NE,C. albicans,335
NE,C. albicans,337
NE,C. albicans,291
NE,C. albicans,316
NE,C. albicans,342
NE,C. albicans,300
NE,C. albicans,191
NE,C. albicans,325
NE,C. albicans,341
NE,C. albicans,337
NE,C. albicans,338
NE,C. albicans,290
NE,C. albicans,318
NE,C. albicans,322
NE,C. albicans,324
NE,C. albicans,290
NE,C. albicans,289
NE,C. albicans,328
NE,C. albicans,333
NE,C. albicans,318
NE,C. albicans,343
NE,C. albicans,332
NE,C. albicans,328
NE,C. albicans,334
NE,C. albicans,78
NE,C. albicans,277
NE,C. albicans,335
NE,C. albicans,309
NE,C. albicans,291
NE,C. albicans,310
NE,C. albicans,210
NE,C. albicans,234
NE,C. albicans,342
NE,C. albicans,319
NE,C. albicans,262
NE,C. albicans,285
NE,C. albicans,173
NE,C. albicans,336
NE,C. albicans,299
NE,C. albicans,295
NE,C. albicans,343
NE,C. albicans,327
NE,C. albicans,80
NE,C. albicans,342
NE,C. albicans,311
NE,C. albicans,341
NE,C. albicans,330
NE,C. albicans,336
NE,C. albicans,343
NE,C. albicans,330
NE,C. albicans,343
NE,C. albicans,316
NE,C. albicans,320
NE,C. albicans,235
NE,C. albicans,335
NE,C. albicans,92
NE,C. albicans,322
NE,C. albicans,339
NE,C. albicans,334
NE,C. albicans,341
NE,C. albicans,339
NE,C. albicans,340
NE,C. albicans,334
NE,C. albicans,246
NE,C. albicans,335
NE,C. albicans,342
NE,C. albicans,331
NE,C. albicans,343
NE,C. albicans,302
NE,C. albicans,294
NE,C. albicans,341
NE,C. albicans,333
NE,C. albicans,341
NE,C. albicans,322
NE,C. albicans,179
NE,C. albicans,308
NE,C. albicans,309
NE,C. albicans,337
NE,C. albicans,325
NE,C. albicans,341
NE,C. albicans,336
NE,C. albicans,340
NE,C. albicans,314
NE,C. albicans,260
NE,C. albicans,303
NE,C. albicans,238
NE,C. albicans,318
NE,C. albicans,336
NE,C. albicans,147
NE,C. albicans,343
NE,C. albicans,259
NE,C. albicans,336
NE,C. albicans,254
NE,C. albicans,314
NE,C. albicans,322
NE,C. albicans,213
NE,C. albicans,334
NE,C. albicans,311
NE,C. albicans,332
NE,C. albicans,343
NE,C. albicans,340
NE,C. albicans,307
NE,C. albicans,334
NE,C. albicans,340
NE,C. albicans,322
NE,C. albicans,191
NE,C. albicans,191
NE,C. albicans,311
NE,C. albicans,338
NE,C. albicans,325
NE,C. albicans,240
NE,C. albicans,336
NE,C. albicans,308
NE,C. albicans,341
NE,C. albicans,291
NE,C. albicans,342
NE,C. albicans,329
NE,C. albicans,135
NE,C. albicans,297
NE,C. albicans,295
NE,C. albicans,277
NE,C. albicans,334
NE,C. albicans,320
NE,C. albicans,339
NE,C. albicans,332
NE,C. albicans,289
NE,C. albicans,123
NE,C. albicans,340
NE,C. albicans,337
NE,C. albicans,287
NE,C. albicans,312
NE,C. albicans,343
NE,C. albicans,338
NE,C. albicans,176
NE,C. albicans,335
NE,C. albicans,236
NE,C. albicans,253
NE,C. albicans,267
NE,C. albicans,274
NE,C. albicans,314
NE,C. albicans,328
NE,C. albicans,306
NE,C. albicans,158
NE,C. albicans,227
NE,C. albicans,319
NE,C. albicans,307
NE,C. albicans,343
NE,C. albicans,340
NE,C. albicans,221
NE,C. albicans,320
NE,C. albicans,238
NE,C. albicans,333
NE,C. albicans,343
NE,C. albicans,343
NE,C. albicans,299
NE,C. albicans,331
NE,C. albicans,333
NE,C. albicans,329
NE,C. albicans,338
NE,C. albicans,264
NE,C. albicans,337
NE,C. albicans,341
NE,C. albicans,265
NE,C. albicans,339
NE,C. albicans,320
NE,C. albicans,283
NE,C. albicans,341
NE,C. albicans,236
NE,C. albicans,331
NE,C. albicans,320
NE,C. albicans,317
NE,C. albicans,338
NE,C. albicans,341
NE,C. albicans,312
NE,C. albicans,322
NE,C. albicans,283
NE,C. albicans,333
NE,C. albicans,167
NE,C. albicans,330
NE,C. albicans,322
NE,C. albicans,337
NE,C. albicans,266
NE,C. albicans,338
NE,C. albicans,312
NE,C. albicans,334
NE,C. albicans,229
NE,C. albicans,328
NE,C. albicans,343
NE,C. albicans,335
NE,C. albicans,278
NE,C. albicans,306
NE,C. albicans,308
NE,C. albicans,301
NE,C. albicans,342
NE,C. albicans,338
NE,C. albicans,333
NE,C. albicans,313
NE,C. albicans,340
NE,C. albicans,330
NE,C. albicans,253
NE,C. albicans,307
NE,C. albicans,286
NE,C. albicans,291
NE,C. albicans,314
NE,C. albicans,340
NE,C. albicans,329
NE,C. albicans,324
NE,C. albicans,338
NE,C. albicans,82
NE,C. albicans,306
NE,C. albicans,302
NE,C. albicans,319
NE,C. albicans,330
NE,C. albicans,342
NE,C. albicans,329
NE,C. albicans,343
NE,C. albicans,343
NE,C. albicans,342
NE,C. albicans,328
NE,C. albicans,338
NE,C. albicans,335
NE,C. albicans,335
NE,C. albicans,300
NE,C. albicans,326
NE,C. albicans,274
NE,C. albicans,320
NE,C. albicans,297
NE,C. albicans,306
NE,C. albicans,322
NE,C. albicans,323
NE,C. albicans,319
NE,C. albicans,302
NE,C. albicans,319
NE,C. albicans,300
NE,C. albicans,292
NE,C. albicans,289
NE,C. albicans,331
NE,C. albicans,332
NE,C. albicans,339
NE,C. albicans,341
NE,C. albicans,258
NE,C. albicans,291
NE,C. albicans,317
NE,C. albicans,322
NE,C. albicans,307
NE,C. albicans,321
NE,C. albicans,340
NE,C. albicans,324
NE,C. albicans,279
NE,C. albicans,276
NE,C. albicans,327
NE,C. albicans,333
NE,C. albicans,276
NE,C. albicans,318
NE,C. albicans,334
NE,C. albicans,212
NE,C. albicans,327
NE,C. albicans,298
NE,C. albicans,287
NE,C. albicans,311
NE,C. albicans,181
NE,C. albicans,341
NE,C. albicans,212
NE,C. albicans,338
NE,C. albicans,163
NE,C. albicans,327
NE,C. albicans,311
NE,C. albicans,235
NE,C. albicans,312
NE,C. albicans,341
NE,C. albicans,259
NE,C. albicans,317
NE,C. albicans,340
NE,C. albicans,343
NE,C. albicans,314
NE,C. albicans,244
NE,C. albicans,301
NE,C. albicans,324
NE,C. albicans,341
NE,C. albicans,315
NE,C. albicans,312
NE,C. albicans,329
NE,C. albicans,321
NE,C. albicans,263
NE,C. albicans,226
NE,C. albicans,341
NE,C. albicans,286
NE,C. albicans,318
NE,C. albicans,342
NE,C. albicans,339
NE,C. albicans,304
NE,C. albicans,205
NE,C. albicans,332
NE,C. albicans,212
NE,C. albicans,341
NE,C. albicans,312
NE,C. albicans,330
NE,C. albicans,300
NE,C. albicans,286
NE,C. albicans,280
NE,C. albicans,334
NE,C. albicans,313
NE,C. albicans,339
NE,C. albicans,325
NE,C. albicans,342
NE,C. albicans,308
NE,C. albicans,312
NE,C. albicans,319
NE,C. albicans,319
NE,C. albicans,334
NE,C. albicans,340
NE,C. albicans,342
NE,C. albicans,328
NE,C. albicans,286
NE,C. albicans,330
NE,C. albicans,295
NE,C. albicans,327
NE,C. albicans,309
NE,C. albicans,331
NE,C. albicans,341
NE,C. albicans,111
NE,C. albicans,340
NE,C. albicans,241
NE,C. albicans,318
NE,C. albicans,334
NE,C. albicans,341
NE,C. albicans,322
NE,C. albicans,341
NE,C. albicans,324
NE,C. albicans,332
NE,C. albicans,237
NE,C. albicans,131
NE,C. albicans,325
NE,C. albicans,343
NE,C. albicans,330
NE,C. albicans,325
NE,C. albicans,338
NE,C. albicans,327
NE,C. albicans,273
NE,C. albicans,343
NE,C. albicans,202
NE,C. albicans,188
NE,C. albicans,342
NE,C. albicans,283
NE,C. albicans,336
NE,C. albicans,331
NE,C. albicans,342
NE,C. albicans,317
NE,C. albicans,332
NE,C. albicans,303
NE,C. albicans,264
NE,C. albicans,276
NE,C. albicans,323
NE,C. albicans,323
NE,C. albicans,315
NE,C. albicans,341
NE,C. albicans,328
NE,C. albicans,339
NE,C. albicans,85
NE,C. albicans,247
NE,C. albicans,181
NE,C. albicans,321
NE,C. albicans,336
NE,C. albicans,342
NE,C. albicans,341
NE,C. albicans,246
NE,C. albicans,332
NE,C. albicans,188
NE,C. albicans,336
NE,C. albicans,343
NE,C. albicans,297
NE,C. albicans,324
NE,C. albicans,315
NE,C. albicans,321
NE,C. albicans,124
NE,C. albicans,318
NE,C. albicans,337
NE,C. albicans,273
NE,C. albicans,222
NE,C. albicans,340
NE,C. albicans,341
NE,C. albicans,305
NE,C. albicans,343
NE,C. albicans,307
NE,C. albicans,315
NE,C. albicans,343
NE,C. albicans,341
NE,C. albicans,304
NE,C. albicans,326
NE,C. albicans,333
NE,C. albicans,240
NE,C. albicans,342
NE,C. albicans,298
NE,C. albicans,284
NE,C. albicans,337
NE,C. albicans,338
NE,C. albicans,270
NE,C. albicans,313
NE,C. albicans,189
NE,C. albicans,248
NE,C. albicans,306
NE,C. albicans,332
NE,C. albicans,327
NE,C. albicans,128
NE,C. albicans,342
NE,C. albicans,340
NE,C. albicans,332
NE,C. albicans,329
NE,C. albicans,336
NE,C. albicans,343
NE,C. albicans,314
NE,C. albicans,336
NE,C. albicans,143
NE,C. albicans,92
NE,C. albicans,343
NE,C. albicans,339
NE,C. albicans,328
NE,C. albicans,328
NE,C. albicans,324
NE,C. albicans,247
NE,C. albicans,200
NE,C. albicans,297
NE,C. albicans,245
NE,C. albicans,221
NE,C. albicans,304
NE,C. albicans,224
NE,C. albicans,343
NE,C. albicans,269
NE,C. albicans,315
NE,C. albicans,285
NE,C. albicans,325
NE,C. albicans,217
NE,C. albicans,13
NE,C. albicans,318
NE,C. albicans,342
NE,C. albicans,340
NE,C. albicans,304
NE,C. albicans,334
NE,C. albicans,331
NE,C. albicans,314
NE,C. albicans,297
NE,C. albicans,294
NE,C. albicans,304
NE,C. albicans,91
NE,C. albicans,330
NE,C. albicans,340
NE,C. albicans,340
NE,C. albicans,309
NE,C. albicans,316
NE,C. albicans,343
NE,C. albicans,239
NE,C. albicans,330
NE,C. albicans,329
NE,C. albicans,338
NE,C. albicans,311
NE,C. albicans,332
NE,C. albicans,324
NE,C. albicans,338
NE,C. albicans,286
NE,C. albicans,197
NE,C. albicans,335
NE,C. albicans,328
NE,C. albicans,296
NE,C. albicans,89
NE,C. albicans,284
NE,C. albicans,319
NE,C. albicans,306
NE,C. albicans,327
NE,C. albicans,232
NE,C. albicans,302
NE,C. albicans,99
NE,C. albicans,326
NE,C. albicans,315
NE,C. albicans,343
NE,C. albicans,304
NE,C. albicans,314
NE,C. albicans,324
NE,C. albicans,318
NE,C. albicans,342
NE,C. albicans,314
NE,C. albicans,335
NE,C. albicans,334
NE,C. albicans,337
NE,C. albicans,154
NE,C. albicans,273
NE,C. albicans,258
NE,C. albicans,303
NE,C. albicans,231
NE,C. albicans,320
NE,C. albicans,334
NE,C. albicans,281
NE,C. albicans,272
NE,C. albicans,300
NE,C. albicans,343
NE,C. albicans,343
NE,C. albicans,256
NE,C. albicans,303
NE,C. albicans,319
NE,C. albicans,281
NE,C. albicans,264
NE,C. albicans,342
NE,C. albicans,306
NE,C. albicans,341
NE,C. albicans,342
NE,C. albicans,318
NE,C. albicans,288
NE,C. albicans,343
NE,C. albicans,317
NE,C. albicans,341
NE,C. albicans,300
NE,C. albicans,294
NE,C. albicans,336
NE,C. albicans,300
NE,C. albicans,317
NE,C. albicans,328
NE,C. albicans,330
NE,C. albicans,341
NE,C. albicans,283
NE,C. albicans,339
NE,C. albicans,335
NE,C. albicans,306
NE,C. albicans,308
NE,C. albicans,253
NE,C. albicans,280
NE,C. albicans,317
NE,C. albicans,334
NE,C. albicans,330
NE,C. albicans,333
NE,C. albicans,335
NE,C. albicans,5
NE,C. albicans,312
NE,C. albicans,213
NE,C. albicans,290
NE,C. albicans,280
NE,C. albicans,301
NE,C. albicans,343
NE,C. albicans,342
NE,C. albicans,288
NE,C. albicans,334
NE,C. albicans,306
NE,C. albicans,341
NE,C. albicans,276
NE,C. albicans,303
