type,organism,conservation_score
E,C. albicans,0.554247
E,C. albicans,0.440034
E,C. albicans,0.716511
E,C. albicans,0.773347
E,C. albicans,0.800748
E,C. albicans,0.61982
E,C. albicans,0.57506
E,C. albicans,0.636778
E,C. albicans,0.6318955
E,C. albicans,0.690777
E,C. albicans,0.7536815
E,C. albicans,0.8074085
E,C. albicans,0.7817575
E,C. albicans,0.796453
E,C. albicans,0.7891
E,C. albicans,0.3165475
E,C. albicans,0.592879
E,C. albicans,0.5261665
E,C. albicans,0.517458
E,C. albicans,0.459012
E,C. albicans,0.5480435
E,C. albicans,0.497657
E,C. albicans,0.7139795
E,C. albicans,0.363735
E,C. albicans,0.772532
E,C. albicans,0.438956
E,C. albicans,0.521625
E,C. albicans,0.496879
E,C. albicans,0.760305
E,C. albicans,0.4336745
E,C. albicans,0.376226
E,C. albicans,0.421995
E,C. albicans,0.696869
E,C. albicans,0.5318095
E,C. albicans,0.520534
E,C. albicans,0.6713725
E,C. albicans,0.772952
E,C. albicans,0.7234135
E,C. albicans,0.709826
E,C. albicans,0.759148
E,C. albicans,0.641474
E,C. albicans,0.5756175
E,C. albicans,0.74184
E,C. albicans,0.377156
E,C. albicans,0.544987
E,C. albicans,0.758461
E,C. albicans,0.713029
E,C. albicans,0.657846
E,C. albicans,0.612826
E,C. albicans,0.481611
E,C. albicans,0.724655
E,C. albicans,0.534376
E,C. albicans,0.7511335
E,C. albicans,0.7616815
E,C. albicans,0.443397
E,C. albicans,0.765832
E,C. albicans,0.5951595
E,C. albicans,0.514476
E,C. albicans,0.621026
E,C. albicans,0.590289
E,C. albicans,0.674762
E,C. albicans,0.621195
E,C. albicans,0.639023
E,C. albicans,0.503739
E,C. albicans,0.539576
E,C. albicans,0.620745
E,C. albicans,0.761661
E,C. albicans,0.600971
E,C. albicans,0.765016
E,C. albicans,0.707922
E,C. albicans,0.576167
E,C. albicans,0.342883
E,C. albicans,0.559095
E,C. albicans,0.659246
E,C. albicans,0.3752725
E,C. albicans,0.7273035
E,C. albicans,0.515144
E,C. albicans,0.697807
E,C. albicans,0.674032
E,C. albicans,0.560108
E,C. albicans,0.6409915
E,C. albicans,0.643428
E,C. albicans,0.465341
E,C. albicans,0.454677
E,C. albicans,0.575029
E,C. albicans,0.696767
E,C. albicans,0.654265
E,C. albicans,0.479147
E,C. albicans,0.526922
E,C. albicans,0.6524025
E,C. albicans,0.7063345
E,C. albicans,0.5918865
E,C. albicans,0.717883
E,C. albicans,0.579661
E,C. albicans,0.514919
E,C. albicans,0.4298515
E,C. albicans,0.449798
E,C. albicans,0.430165
E,C. albicans,0.723954
E,C. albicans,0.498775
E,C. albicans,0.768783
E,C. albicans,0.7227425
E,C. albicans,0.6569715
E,C. albicans,0.62064
E,C. albicans,0.3290285
E,C. albicans,0.507932
E,C. albicans,0.6938895
E,C. albicans,0.6050965
E,C. albicans,0.559304
E,C. albicans,0.708399
E,C. albicans,0.481596
E,C. albicans,0.671359
E,C. albicans,0.601239
E,C. albicans,0.737468
E,C. albicans,0.702787
E,C. albicans,0.695204
E,C. albicans,0.714555
E,C. albicans,0.7492495
E,C. albicans,0.64675
E,C. albicans,0.683963
E,C. albicans,0.726142
E,C. albicans,0.726185
E,C. albicans,0.679178
E,C. albicans,0.571653
E,C. albicans,0.626136
E,C. albicans,0.5782915
E,C. albicans,0.739886
E,C. albicans,0.3489815
E,C. albicans,0.640939
E,C. albicans,0.70395
E,C. albicans,0.449768
E,C. albicans,0.6562455
E,C. albicans,0.5468605
E,C. albicans,0.717735
E,C. albicans,0.562907
E,C. albicans,0.560622
E,C. albicans,0.717611
E,C. albicans,0.549717
E,C. albicans,0.679606
E,C. albicans,0.505514
E,C. albicans,0.504282
E,C. albicans,0.354442
E,C. albicans,0.4394545
E,C. albicans,0.426529
E,C. albicans,0.388754
E,C. albicans,0.674081
E,C. albicans,0.609779
E,C. albicans,0.5765055
E,C. albicans,0.5991425
E,C. albicans,0.572006
E,C. albicans,0.611905
E,C. albicans,0.6039605
E,C. albicans,0.623429
E,C. albicans,0.52554
E,C. albicans,0.582147
E,C. albicans,0.602566
E,C. albicans,0.675522
E,C. albicans,0.507982
E,C. albicans,0.583408
E,C. albicans,0.595247
E,C. albicans,0.605746
E,C. albicans,0.418146
E,C. albicans,0.494945
E,C. albicans,0.5258
E,C. albicans,0.7309375
E,C. albicans,0.6830735
E,C. albicans,0.519795
E,C. albicans,0.768334
E,C. albicans,0.7008245
E,C. albicans,0.633226
E,C. albicans,0.403806
E,C. albicans,0.736483
E,C. albicans,0.740038
E,C. albicans,0.4822055
E,C. albicans,0.400251
E,C. albicans,0.600056
E,C. albicans,0.713515
E,C. albicans,0.6529125
E,C. albicans,0.286756
E,C. albicans,0.369222
E,C. albicans,0.376472
E,C. albicans,0.602937
E,C. albicans,0.407574
E,C. albicans,0.48247
E,C. albicans,0.38076
E,C. albicans,0.360424
E,C. albicans,0.433099
E,C. albicans,0.639101
E,C. albicans,0.618342
E,C. albicans,0.6041215
E,C. albicans,0.6457305
E,C. albicans,0.7608755
E,C. albicans,0.429801
E,C. albicans,0.420123
E,C. albicans,0.524436
E,C. albicans,0.551457
E,C. albicans,0.481006
E,C. albicans,0.7385675
E,C. albicans,0.618237
E,C. albicans,0.675897
E,C. albicans,0.606432
E,C. albicans,0.5624385
E,C. albicans,0.559892
E,C. albicans,0.559892
E,C. albicans,0.599785
E,C. albicans,0.423636
E,C. albicans,0.5408915
E,C. albicans,0.465745
E,C. albicans,0.631266
E,C. albicans,0.457641
E,C. albicans,0.5667
E,C. albicans,0.704272
E,C. albicans,0.593225
E,C. albicans,0.382017
E,C. albicans,0.626817
E,C. albicans,0.660511
E,C. albicans,0.723916
E,C. albicans,0.6536675
E,C. albicans,0.533276
E,C. albicans,0.418972
E,C. albicans,0.496979
E,C. albicans,0.67882
E,C. albicans,0.5637445
E,C. albicans,0.7911
E,C. albicans,0.668984
E,C. albicans,0.6591615
E,C. albicans,0.6586415
E,C. albicans,0.419868
E,C. albicans,0.482613
E,C. albicans,0.7625075
E,C. albicans,0.578198
E,C. albicans,0.643392
E,C. albicans,0.486436
E,C. albicans,0.8045385
E,C. albicans,0.680301
E,C. albicans,0.505351
E,C. albicans,0.5937185
E,C. albicans,0.510262
E,C. albicans,0.601676
E,C. albicans,0.604954
E,C. albicans,0.660244
E,C. albicans,0.7200195
E,C. albicans,0.522746
E,C. albicans,0.768194
E,C. albicans,0.788618
E,C. albicans,0.650259
E,C. albicans,0.595853
E,C. albicans,0.532038
E,C. albicans,0.554906
E,C. albicans,0.3461055
E,C. albicans,0.460588
E,C. albicans,0.600008
E,C. albicans,0.7337355
E,C. albicans,0.566034
E,C. albicans,0.596336
E,C. albicans,0.515952
E,C. albicans,0.356164
E,C. albicans,0.6203105
E,C. albicans,0.4161355
E,C. albicans,0.5923055
E,C. albicans,0.6169535
E,C. albicans,0.655684
E,C. albicans,0.6244445
E,C. albicans,0.716635
E,C. albicans,0.746051
E,C. albicans,0.532341
E,C. albicans,0.502671
E,C. albicans,0.4959675
E,C. albicans,0.3248795
E,C. albicans,0.3805875
E,C. albicans,0.5209325
E,C. albicans,0.610443
E,C. albicans,0.564162
E,C. albicans,0.577388
E,C. albicans,0.663745
E,C. albicans,0.661574
E,C. albicans,0.742546
E,C. albicans,0.783733
E,C. albicans,0.579121
E,C. albicans,0.761895
E,C. albicans,0.506645
E,C. albicans,0.698684
E,C. albicans,0.565177
E,C. albicans,0.58976
E,C. albicans,0.7195575
E,C. albicans,0.4161665
E,C. albicans,0.612904
E,C. albicans,0.585108
E,C. albicans,0.660728
E,C. albicans,0.743436
E,C. albicans,0.300107
E,C. albicans,0.56562
E,C. albicans,0.533004
E,C. albicans,0.507268
E,C. albicans,0.5164725
E,C. albicans,0.6083315
E,C. albicans,0.3989055
E,C. albicans,0.700373
E,C. albicans,0.407089
E,C. albicans,0.727899
E,C. albicans,0.6370075
E,C. albicans,0.4436505
E,C. albicans,0.441351
E,C. albicans,0.677909
E,C. albicans,0.792683
E,C. albicans,0.701605
E,C. albicans,0.603288
E,C. albicans,0.464273
E,C. albicans,0.55313
E,C. albicans,0.679115
E,C. albicans,0.686299
E,C. albicans,0.497216
E,C. albicans,0.374688
E,C. albicans,0.619935
E,C. albicans,0.564116
E,C. albicans,0.567598
E,C. albicans,0.646081
E,C. albicans,0.368179
E,C. albicans,0.693299
E,C. albicans,0.4682455
E,C. albicans,0.486091
E,C. albicans,0.775561
E,C. albicans,0.594812
E,C. albicans,0.624528
E,C. albicans,0.4385145
E,C. albicans,0.674454
E,C. albicans,0.567463
E,C. albicans,0.6654325
E,C. albicans,0.691899
E,C. albicans,0.6550535
E,C. albicans,0.4391
E,C. albicans,0.417504
E,C. albicans,0.666498
E,C. albicans,0.6669495
E,C. albicans,0.656257
E,C. albicans,0.4775605
E,C. albicans,0.4974715
E,C. albicans,0.709498
E,C. albicans,0.715349
E,C. albicans,0.771959
E,C. albicans,0.756855
E,C. albicans,0.5962455
E,C. albicans,0.5168035
NE,C. albicans,0.4589255
NE,C. albicans,0.4960635
NE,C. albicans,0.467628
NE,C. albicans,0.5663305
NE,C. albicans,0.493317
NE,C. albicans,0.498681
NE,C. albicans,0.7066045
NE,C. albicans,0.618108
NE,C. albicans,0.6159135
NE,C. albicans,0.548087
NE,C. albicans,0.758767
NE,C. albicans,0.653617
NE,C. albicans,0.445766
NE,C. albicans,0.4440525
NE,C. albicans,0.483162
NE,C. albicans,0.537753
NE,C. albicans,0.5191695
NE,C. albicans,0.710135
NE,C. albicans,0.601805
NE,C. albicans,0.452288
NE,C. albicans,0.396388
NE,C. albicans,0.468562
NE,C. albicans,0.4027745
NE,C. albicans,0.583863
NE,C. albicans,0.5864965
NE,C. albicans,0.402688
NE,C. albicans,0.446693
NE,C. albicans,0.484516
NE,C. albicans,0.390961
NE,C. albicans,0.53324
NE,C. albicans,0.595965
NE,C. albicans,0.5531435
NE,C. albicans,0.502047
NE,C. albicans,0.698102
NE,C. albicans,0.68335
NE,C. albicans,0.8195825
NE,C. albicans,0.559745
NE,C. albicans,0.5171745
NE,C. albicans,0.5353325
NE,C. albicans,0.612138
NE,C. albicans,0.713462
NE,C. albicans,0.6722585
NE,C. albicans,0.536546
NE,C. albicans,0.6319095
NE,C. albicans,0.681258
NE,C. albicans,0.633313
NE,C. albicans,0.597445
NE,C. albicans,0.514341
NE,C. albicans,0.423874
NE,C. albicans,0.682645
NE,C. albicans,0.4743775
NE,C. albicans,0.645706
NE,C. albicans,0.47555
NE,C. albicans,0.3983345
NE,C. albicans,0.561858
NE,C. albicans,0.6816615
NE,C. albicans,0.4844725
NE,C. albicans,0.741741
NE,C. albicans,0.521817
NE,C. albicans,0.5354265
NE,C. albicans,0.651029
NE,C. albicans,0.492673
NE,C. albicans,0.5716855
NE,C. albicans,0.4957435
NE,C. albicans,0.604942
NE,C. albicans,0.429083
NE,C. albicans,0.634396
NE,C. albicans,0.542336
NE,C. albicans,0.451351
NE,C. albicans,0.594019
NE,C. albicans,0.6074415
NE,C. albicans,0.401012
NE,C. albicans,0.472471
NE,C. albicans,0.394034
NE,C. albicans,0.550312
NE,C. albicans,0.4458805
NE,C. albicans,0.412241
NE,C. albicans,0.569273
NE,C. albicans,0.424303
NE,C. albicans,0.523067
NE,C. albicans,0.403859
NE,C. albicans,0.6652415
NE,C. albicans,0.580308
NE,C. albicans,0.80013
NE,C. albicans,0.798193
NE,C. albicans,0.533115
NE,C. albicans,0.756918
NE,C. albicans,0.5181275
NE,C. albicans,0.487399
NE,C. albicans,0.4398165
NE,C. albicans,0.502342
NE,C. albicans,0.628757
NE,C. albicans,0.419322
NE,C. albicans,0.419322
NE,C. albicans,0.60289
NE,C. albicans,0.570831
NE,C. albicans,0.4610735
NE,C. albicans,0.4483115
NE,C. albicans,0.597194
NE,C. albicans,0.4483115
NE,C. albicans,0.535726
NE,C. albicans,0.627458
NE,C. albicans,0.497853
NE,C. albicans,0.612138
NE,C. albicans,0.5131195
NE,C. albicans,0.5404045
NE,C. albicans,0.5472115
NE,C. albicans,0.340177
NE,C. albicans,0.377259
NE,C. albicans,0.462639
NE,C. albicans,0.537743
NE,C. albicans,0.703279
NE,C. albicans,0.642304
NE,C. albicans,0.638577
NE,C. albicans,0.575933
NE,C. albicans,0.517936
NE,C. albicans,0.696187
NE,C. albicans,0.5740775
NE,C. albicans,0.559892
NE,C. albicans,0.410077
NE,C. albicans,0.420187
NE,C. albicans,0.568002
NE,C. albicans,0.483112
NE,C. albicans,0.537534
NE,C. albicans,0.584245
NE,C. albicans,0.6156975
NE,C. albicans,0.544046
NE,C. albicans,0.5531625
NE,C. albicans,0.665495
NE,C. albicans,0.6019905
NE,C. albicans,0.7441145
NE,C. albicans,0.579976
NE,C. albicans,0.6160355
NE,C. albicans,0.37081
NE,C. albicans,0.739816
NE,C. albicans,0.607541
NE,C. albicans,0.597297
NE,C. albicans,0.729273
NE,C. albicans,0.754164
NE,C. albicans,0.327371
NE,C. albicans,0.510266
NE,C. albicans,0.447707
NE,C. albicans,0.637228
NE,C. albicans,0.643238
NE,C. albicans,0.609803
NE,C. albicans,0.717001
NE,C. albicans,0.5336235
NE,C. albicans,0.612716
NE,C. albicans,0.739113
NE,C. albicans,0.480855
NE,C. albicans,0.4873135
NE,C. albicans,0.530224
NE,C. albicans,0.5103865
NE,C. albicans,0.4109545
NE,C. albicans,0.586102
NE,C. albicans,0.62304
NE,C. albicans,0.4899945
NE,C. albicans,0.606611
NE,C. albicans,0.457865
NE,C. albicans,0.581543
NE,C. albicans,0.5484605
NE,C. albicans,0.6616885
NE,C. albicans,0.706484
NE,C. albicans,0.5479335
NE,C. albicans,0.611797
NE,C. albicans,0.385246
NE,C. albicans,0.555992
NE,C. albicans,0.589208
NE,C. albicans,0.542148
NE,C. albicans,0.609128
NE,C. albicans,0.505354
NE,C. albicans,0.523589
NE,C. albicans,0.401392
NE,C. albicans,0.419322
NE,C. albicans,0.66951
NE,C. albicans,0.651987
NE,C. albicans,0.451027
NE,C. albicans,0.546933
NE,C. albicans,0.5249055
NE,C. albicans,0.7449575
NE,C. albicans,0.5664685
NE,C. albicans,0.389968
NE,C. albicans,0.469691
NE,C. albicans,0.490178
NE,C. albicans,0.635031
NE,C. albicans,0.490377
NE,C. albicans,0.634557
NE,C. albicans,0.574819
NE,C. albicans,0.6190675
NE,C. albicans,0.513303
NE,C. albicans,0.530089
NE,C. albicans,0.627983
NE,C. albicans,0.578443
NE,C. albicans,0.469057
NE,C. albicans,0.584437
NE,C. albicans,0.546985
NE,C. albicans,0.651614
NE,C. albicans,0.520902
NE,C. albicans,0.6188105
NE,C. albicans,0.526923
NE,C. albicans,0.554513
NE,C. albicans,0.468231
NE,C. albicans,0.530002
NE,C. albicans,0.647076
NE,C. albicans,0.517673
NE,C. albicans,0.4642315
NE,C. albicans,0.605041
NE,C. albicans,0.379757
NE,C. albicans,0.4970835
NE,C. albicans,0.748889
NE,C. albicans,0.642629
NE,C. albicans,0.35722
NE,C. albicans,0.508267
NE,C. albicans,0.442407
NE,C. albicans,0.558207
NE,C. albicans,0.542073
NE,C. albicans,0.480973
NE,C. albicans,0.580738
NE,C. albicans,0.509192
NE,C. albicans,0.68353
NE,C. albicans,0.35991
NE,C. albicans,0.606642
NE,C. albicans,0.449666
NE,C. albicans,0.3942315
NE,C. albicans,0.471955
NE,C. albicans,0.443527
NE,C. albicans,0.539183
NE,C. albicans,0.420319
NE,C. albicans,0.450025
NE,C. albicans,0.695353
NE,C. albicans,0.461687
NE,C. albicans,0.358136
NE,C. albicans,0.590471
NE,C. albicans,0.5299885
NE,C. albicans,0.5599
NE,C. albicans,0.553474
NE,C. albicans,0.381662
NE,C. albicans,0.739697
NE,C. albicans,0.439003
NE,C. albicans,0.551864
NE,C. albicans,0.395576
NE,C. albicans,0.5733755
NE,C. albicans,0.516147
NE,C. albicans,0.584812
NE,C. albicans,0.50387
NE,C. albicans,0.594147
NE,C. albicans,0.638833
NE,C. albicans,0.6317
NE,C. albicans,0.633873
NE,C. albicans,0.50826
NE,C. albicans,0.366161
NE,C. albicans,0.556088
NE,C. albicans,0.622217
NE,C. albicans,0.395362
NE,C. albicans,0.578337
NE,C. albicans,0.493761
NE,C. albicans,0.4180295
NE,C. albicans,0.50359
NE,C. albicans,0.680578
NE,C. albicans,0.686057
NE,C. albicans,0.588818
NE,C. albicans,0.651775
NE,C. albicans,0.493743
NE,C. albicans,0.523401
NE,C. albicans,0.6429585
NE,C. albicans,0.423563
NE,C. albicans,0.455126
NE,C. albicans,0.355368
NE,C. albicans,0.767969
NE,C. albicans,0.586742
NE,C. albicans,0.725981
NE,C. albicans,0.4436505
NE,C. albicans,0.467486
NE,C. albicans,0.690288
NE,C. albicans,0.621623
NE,C. albicans,0.66058
NE,C. albicans,0.641931
NE,C. albicans,0.592288
NE,C. albicans,0.581787
NE,C. albicans,0.6834695
NE,C. albicans,0.616289
NE,C. albicans,0.559128
NE,C. albicans,0.525204
NE,C. albicans,0.6398
NE,C. albicans,0.527574
NE,C. albicans,0.5024765
NE,C. albicans,0.5544455
NE,C. albicans,0.432654
NE,C. albicans,0.3588805
NE,C. albicans,0.568659
NE,C. albicans,0.652127
NE,C. albicans,0.6834045
NE,C. albicans,0.612656
NE,C. albicans,0.5860315
NE,C. albicans,0.476848
NE,C. albicans,0.677718
NE,C. albicans,0.6320915
NE,C. albicans,0.633191
NE,C. albicans,0.6617505
NE,C. albicans,0.5382475
NE,C. albicans,0.437348
NE,C. albicans,0.509246
NE,C. albicans,0.5409545
NE,C. albicans,0.567357
NE,C. albicans,0.653236
NE,C. albicans,0.595214
NE,C. albicans,0.362064
NE,C. albicans,0.574899
NE,C. albicans,0.630154
NE,C. albicans,0.6047575
NE,C. albicans,0.606404
NE,C. albicans,0.483725
NE,C. albicans,0.497327
NE,C. albicans,0.4768045
NE,C. albicans,0.534253
NE,C. albicans,0.3903725
NE,C. albicans,0.58113
NE,C. albicans,0.580217
NE,C. albicans,0.5956585
NE,C. albicans,0.495185
NE,C. albicans,0.548087
NE,C. albicans,0.506393
NE,C. albicans,0.4817655
NE,C. albicans,0.368774
NE,C. albicans,0.351656
NE,C. albicans,0.525995
NE,C. albicans,0.6208715
NE,C. albicans,0.4265435
NE,C. albicans,0.5377985
NE,C. albicans,0.630625
NE,C. albicans,0.460107
NE,C. albicans,0.402983
NE,C. albicans,0.642657
NE,C. albicans,0.549436
NE,C. albicans,0.549467
NE,C. albicans,0.555282
NE,C. albicans,0.4766705
NE,C. albicans,0.712808
NE,C. albicans,0.644913
NE,C. albicans,0.574292
NE,C. albicans,0.537683
NE,C. albicans,0.740573
NE,C. albicans,0.617122
NE,C. albicans,0.662527
NE,C. albicans,0.521042
NE,C. albicans,0.626251
NE,C. albicans,0.4911635
NE,C. albicans,0.728299
NE,C. albicans,0.519122
NE,C. albicans,0.305669
NE,C. albicans,0.392937
NE,C. albicans,0.614742
NE,C. albicans,0.378634
NE,C. albicans,0.661326
NE,C. albicans,0.490357
NE,C. albicans,0.712304
NE,C. albicans,0.6159135
NE,C. albicans,0.534235
NE,C. albicans,0.466438
NE,C. albicans,0.570511
NE,C. albicans,0.4150535
NE,C. albicans,0.5731865
NE,C. albicans,0.3962685
NE,C. albicans,0.398943
NE,C. albicans,0.512136
NE,C. albicans,0.486466
NE,C. albicans,0.534531
NE,C. albicans,0.571901
NE,C. albicans,0.374307
NE,C. albicans,0.5226375
NE,C. albicans,0.507722
NE,C. albicans,0.480945
NE,C. albicans,0.52033
NE,C. albicans,0.4824205
NE,C. albicans,0.517082
NE,C. albicans,0.4603005
NE,C. albicans,0.456821
NE,C. albicans,0.465485
NE,C. albicans,0.470135
NE,C. albicans,0.509599
NE,C. albicans,0.5409365
NE,C. albicans,0.5961205
NE,C. albicans,0.46649
NE,C. albicans,0.614924
NE,C. albicans,0.5753315
NE,C. albicans,0.50814
NE,C. albicans,0.422063
NE,C. albicans,0.5565905
NE,C. albicans,0.6299505
NE,C. albicans,0.451426
NE,C. albicans,0.639997
NE,C. albicans,0.66058
NE,C. albicans,0.657055
NE,C. albicans,0.630385
NE,C. albicans,0.638795
NE,C. albicans,0.485499
NE,C. albicans,0.6869585
NE,C. albicans,0.7356675
NE,C. albicans,0.621843
NE,C. albicans,0.3638945
NE,C. albicans,0.659707
NE,C. albicans,0.571793
NE,C. albicans,0.5182435
NE,C. albicans,0.548454
NE,C. albicans,0.572876
NE,C. albicans,0.536591
NE,C. albicans,0.608046
NE,C. albicans,0.688867
NE,C. albicans,0.539709
NE,C. albicans,0.6383235
NE,C. albicans,0.680829
NE,C. albicans,0.4906755
NE,C. albicans,0.575029
NE,C. albicans,0.555838
NE,C. albicans,0.5680675
NE,C. albicans,0.650271
NE,C. albicans,0.468698
NE,C. albicans,0.7012525
NE,C. albicans,0.4081065
NE,C. albicans,0.620553
NE,C. albicans,0.4433535
NE,C. albicans,0.538789
NE,C. albicans,0.370187
NE,C. albicans,0.564062
NE,C. albicans,0.4867895
NE,C. albicans,0.5237535
NE,C. albicans,0.445291
NE,C. albicans,0.483613
NE,C. albicans,0.668189
NE,C. albicans,0.604551
NE,C. albicans,0.594527
NE,C. albicans,0.6327305
NE,C. albicans,0.495758
NE,C. albicans,0.457856
NE,C. albicans,0.516152
NE,C. albicans,0.480981
NE,C. albicans,0.487275
NE,C. albicans,0.58126
NE,C. albicans,0.63619
NE,C. albicans,0.5446905
NE,C. albicans,0.718612
NE,C. albicans,0.551016
NE,C. albicans,0.632919
NE,C. albicans,0.544383
NE,C. albicans,0.652152
NE,C. albicans,0.597194
NE,C. albicans,0.638569
NE,C. albicans,0.681526
NE,C. albicans,0.5646655
NE,C. albicans,0.439089
NE,C. albicans,0.4243475
NE,C. albicans,0.416222
NE,C. albicans,0.396193
NE,C. albicans,0.690193
NE,C. albicans,0.509246
NE,C. albicans,0.589517
NE,C. albicans,0.72481
NE,C. albicans,0.677909
NE,C. albicans,0.7424535
NE,C. albicans,0.543937
NE,C. albicans,0.457998
NE,C. albicans,0.425294
NE,C. albicans,0.438092
NE,C. albicans,0.361862
NE,C. albicans,0.550953
NE,C. albicans,0.456468
NE,C. albicans,0.456259
NE,C. albicans,0.36651
NE,C. albicans,0.664313
NE,C. albicans,0.535763
NE,C. albicans,0.356743
NE,C. albicans,0.780794
NE,C. albicans,0.468827
NE,C. albicans,0.656094
NE,C. albicans,0.666816
NE,C. albicans,0.643964
NE,C. albicans,0.469649
NE,C. albicans,0.672772
NE,C. albicans,0.669514
NE,C. albicans,0.7188055
NE,C. albicans,0.4512785
NE,C. albicans,0.668061
NE,C. albicans,0.5499015
NE,C. albicans,0.62029
NE,C. albicans,0.614258
NE,C. albicans,0.643807
NE,C. albicans,0.5441505
NE,C. albicans,0.6303945
NE,C. albicans,0.3963525
NE,C. albicans,0.382872
NE,C. albicans,0.5042335
NE,C. albicans,0.662484
NE,C. albicans,0.7315465
NE,C. albicans,0.5241315
NE,C. albicans,0.659161
NE,C. albicans,0.4929645
NE,C. albicans,0.50395
NE,C. albicans,0.456463
NE,C. albicans,0.597412
NE,C. albicans,0.6086355
NE,C. albicans,0.561492
NE,C. albicans,0.566905
NE,C. albicans,0.334119
NE,C. albicans,0.6646235
NE,C. albicans,0.512069
NE,C. albicans,0.5015025
NE,C. albicans,0.535315
NE,C. albicans,0.6738665
NE,C. albicans,0.727062
NE,C. albicans,0.615791
NE,C. albicans,0.574899
NE,C. albicans,0.637786
NE,C. albicans,0.3694295
NE,C. albicans,0.554544
NE,C. albicans,0.6210265
NE,C. albicans,0.5042365
NE,C. albicans,0.714055
NE,C. albicans,0.617373
NE,C. albicans,0.612794
NE,C. albicans,0.407112
NE,C. albicans,0.7789025
NE,C. albicans,0.407271
NE,C. albicans,0.473072
NE,C. albicans,0.501886
NE,C. albicans,0.597202
NE,C. albicans,0.441231
NE,C. albicans,0.591482
NE,C. albicans,0.6901865
NE,C. albicans,0.6455965
NE,C. albicans,0.628757
NE,C. albicans,0.626149
NE,C. albicans,0.660208
NE,C. albicans,0.427609
NE,C. albicans,0.448892
NE,C. albicans,0.468193
NE,C. albicans,0.540934
NE,C. albicans,0.651889
NE,C. albicans,0.5493525
NE,C. albicans,0.509295
NE,C. albicans,0.630966
NE,C. albicans,0.6749055
NE,C. albicans,0.602998
NE,C. albicans,0.629022
NE,C. albicans,0.526843
NE,C. albicans,0.5965485
NE,C. albicans,0.735493
NE,C. albicans,0.5626665
NE,C. albicans,0.5713085
NE,C. albicans,0.4995145
NE,C. albicans,0.430392
NE,C. albicans,0.620463
NE,C. albicans,0.7820585
NE,C. albicans,0.348064
NE,C. albicans,0.342385
NE,C. albicans,0.655281
NE,C. albicans,0.6807115
NE,C. albicans,0.597015
NE,C. albicans,0.739084
NE,C. albicans,0.4704375
NE,C. albicans,0.727455
NE,C. albicans,0.5671435
NE,C. albicans,0.499384
NE,C. albicans,0.714354
NE,C. albicans,0.379636
NE,C. albicans,0.462174
NE,C. albicans,0.537762
NE,C. albicans,0.569717
NE,C. albicans,0.603619
NE,C. albicans,0.544534
NE,C. albicans,0.776559
NE,C. albicans,0.530553
NE,C. albicans,0.424757
NE,C. albicans,0.72169
NE,C. albicans,0.614336
NE,C. albicans,0.372416
NE,C. albicans,0.674314
NE,C. albicans,0.6347595
NE,C. albicans,0.588794
NE,C. albicans,0.431609
NE,C. albicans,0.376391
NE,C. albicans,0.4625145
NE,C. albicans,0.5343835
NE,C. albicans,0.614324
NE,C. albicans,0.444396
NE,C. albicans,0.480511
NE,C. albicans,0.628211
NE,C. albicans,0.458209
NE,C. albicans,0.451615
NE,C. albicans,0.6019905
NE,C. albicans,0.524269
NE,C. albicans,0.60289
NE,C. albicans,0.4489
NE,C. albicans,0.5376815
NE,C. albicans,0.57445
NE,C. albicans,0.689114
NE,C. albicans,0.499362
NE,C. albicans,0.491438
NE,C. albicans,0.6757595
NE,C. albicans,0.630008
NE,C. albicans,0.607432
NE,C. albicans,0.496565
NE,C. albicans,0.7027175
NE,C. albicans,0.464143
NE,C. albicans,0.4723085
NE,C. albicans,0.452001
NE,C. albicans,0.704543
NE,C. albicans,0.6477775
NE,C. albicans,0.7785835
NE,C. albicans,0.543376
NE,C. albicans,0.460708
NE,C. albicans,0.6550245
NE,C. albicans,0.5132665
NE,C. albicans,0.440729
NE,C. albicans,0.579498
NE,C. albicans,0.682445
NE,C. albicans,0.501492
NE,C. albicans,0.68872
NE,C. albicans,0.624065
NE,C. albicans,0.345677
NE,C. albicans,0.628133
NE,C. albicans,0.631419
NE,C. albicans,0.619493
NE,C. albicans,0.459259
NE,C. albicans,0.357515
NE,C. albicans,0.390474
NE,C. albicans,0.50135
NE,C. albicans,0.681315
NE,C. albicans,0.685141
NE,C. albicans,0.687427
NE,C. albicans,0.626907
NE,C. albicans,0.681003
NE,C. albicans,0.6456445
NE,C. albicans,0.694625
NE,C. albicans,0.60239
NE,C. albicans,0.428916
NE,C. albicans,0.455305
NE,C. albicans,0.670044
NE,C. albicans,0.349581
NE,C. albicans,0.589506
NE,C. albicans,0.686563
NE,C. albicans,0.469786
NE,C. albicans,0.671602
NE,C. albicans,0.580997
NE,C. albicans,0.669871
NE,C. albicans,0.623937
NE,C. albicans,0.4763205
NE,C. albicans,0.3611235
NE,C. albicans,0.483692
NE,C. albicans,0.496907
NE,C. albicans,0.649968
NE,C. albicans,0.450344
NE,C. albicans,0.545677
NE,C. albicans,0.689366
NE,C. albicans,0.302674
NE,C. albicans,0.549566
NE,C. albicans,0.3926055
NE,C. albicans,0.558982
NE,C. albicans,0.455067
NE,C. albicans,0.617107
NE,C. albicans,0.499706
NE,C. albicans,0.507915
NE,C. albicans,0.527784
NE,C. albicans,0.516491
