"X1" "OG" "conservation_score" "species_num"
"7200" 9099 "OG6414" 0.515016 72
"7201" 9101 "OG5858" 0.385292 92
"7202" 9102 "OG7662" 0.4696425 47
"7203" 9103 "OG23302" 0.837117 5
"7204" 9104 "OG3956" 0.51948 285
"7205" 9105 "OG2659" 0.441782 330
"7206" 9106 "OG16256" 0.796484 8
"7207" 9107 "OG20387" 0.691123 6
"7208" 9108 "OG26511" 0.722182 4
"7209" 9109 "OG3794" 0.599807 297
"7210" 9110 "OG7660" 0.4790765 46
"7211" 9111 "OG1617" 0.712808 341
"7212" 9112 "OG5321" 0.5986155 146
"7213" 9113 "OG6038" 0.402688 85
"7214" 9114 "OG17635" 0.755284 7
"7215" 9115 "OG6149" 0.5247185 81
"7216" 9116 "OG6224" 0.531719 79
"7217" 9117 "OG4118" 0.61964 277
"7218" 9119 "OG5759" 0.401946 95
"7219" 9120 "OG8407" 0.456925 35
"7220" 9121 "OG11032" 0.626818 17
"7221" 9123 "OG5785" 0.389931 84
"7222" 9124 "OG5362" 0.319086 140
"7223" 9125 "OG7451" 0.5948075 44
"7224" 9126 "OG2309" 0.691327 338
"7225" 9127 "OG2839" 0.642178 330
"7226" 9128 "OG3915" 0.464006 290
"7227" 9129 "OG1656" 0.7741955 343
"7228" 9130 "OG1947" 0.545618 343
"7229" 9131 "OG1269" 0.640764 265
"7230" 9132 "OG19830" 0.737323 6
"7231" 9134 "OG7015" 0.7629425 59
"7232" 9137 "OG27537" 0.7121955 4
"7233" 9142 "OG1159" 0.7967085 338
"7234" 9143 "OG20384" 0.768617 6
"7235" 9144 "OG5550" 0.4451475 113
"7236" 9146 "OG2221" 0.582352 338
"7237" 9148 "OG4212" 0.43534 266
"7238" 9151 "OG23630" 0.8078775 5
"7239" 9152 "OG6713" 0.5904355 62
"7240" 9153 "OG4393" 0.4830555 255
"7241" 9155 "OG2014" 0.708399 342
"7242" 9157 "OG6919" 0.4198615 60
"7243" 9158 "OG4198" 0.582761 272
"7244" 9160 "OG28667" 0.77084 4
"7245" 9161 "OG20267" 0.760353 6
"7246" 9162 "OG20153" 0.759432 5
"7247" 9163 "OG2056" 0.660728 341
"7248" 9164 "OG10330" 0.552447 13
"7249" 9165 "OG3381" 0.4454845 315
"7250" 9166 "OG5878" 0.586742 91
"7251" 9167 "OG2887" 0.555585 327
"7252" 9170 "OG6952" 0.646732 61
"7253" 9171 "OG15762" 0.728284 8
"7254" 9173 "OG6623" 0.414091 68
"7255" 9175 "OG15048" 0.6546795 9
"7256" 9176 "OG1601" 0.4817655 323
"7257" 9177 "OG23335" 0.695071 5
"7258" 9178 "OG19444" 0.778553 6
"7259" 9179 "OG23607" 0.781732 5
"7260" 9180 "OG10248" 0.6723365 20
"7261" 9181 "OG32713" 0.792092 3
"7262" 9183 "OG7380" 0.4776495 48
"7263" 9184 "OG2063" 0.6203105 342
"7264" 9185 "OG20339" 0.742098 6
"7265" 9187 "OG4125" 0.611641 271
"7266" 9188 "OG32030" 0.815369 3
"7267" 9190 "OG17403" 0.68528 7
"7268" 9191 "OG4537" 0.602228 215
"7269" 9192 "OG4115" 0.509267 274
"7270" 9193 "OG6706" 0.5189485 66
"7271" 9194 "OG4956" 0.419971 194
"7272" 9195 "OG13004" 0.574961 11
"7273" 9196 "OG5212" 0.43242 157
"7274" 9197 "OG32345" 0.757156 3
"7275" 9198 "OG1701" 0.5354265 337
"7276" 9199 "OG23459" 0.828673 5
"7277" 9200 "OG4866" 0.632759 206
"7278" 9201 "OG6539" 0.485441 68
"7279" 9202 "OG12127" 0.542964 13
"7280" 9203 "OG1061" 0.640133 343
"7281" 9205 "OG5029" 0.443633 182
"7282" 9206 "OG5089" 0.445001 175
"7283" 9210 "OG5053" 0.511309 97
"7284" 9211 "OG20241" 0.759567 6
"7285" 9212 "OG6518" 0.564374 67
"7286" 9213 "OG3211" 0.707601 318
"7287" 9214 "OG4506" 0.485696 245
"7288" 9215 "OG5780" 0.446917 94
"7289" 9216 "OG6851" 0.411363 63
"7290" 9219 "OG3971" 0.4536195 285
"7291" 9220 "OG1205" 0.7137985 330
"7292" 9221 "OG23581" 0.763671 5
"7293" 9222 "OG28654" 0.8131735 4
"7294" 9223 "OG3231" 0.577388 317
"7295" 9224 "OG6397" 0.647256 71
"7296" 9225 "OG30354" 0.789561 3
"7297" 9227 "OG18103" 0.668224 7
"7298" 9228 "OG6093" 0.411917 84
"7299" 9229 "OG23367" 0.8117365 5
"7300" 9230 "OG2067" 0.515952 338
"7301" 9231 "OG2189" 0.415127 338
"7302" 9232 "OG5543" 0.558592 89
"7303" 9233 "OG5569" 0.3733485 83
"7304" 9234 "OG6498" 0.453597 66
"7305" 9235 "OG6281" 0.591679 55
"7306" 9236 "OG5026" 0.374424 181
"7307" 9237 "OG2809" 0.4446605 330
"7308" 9239 "OG1848" 0.592879 343
"7309" 9240 "OG28131" 0.752699 4
"7310" 9241 "OG1754" 0.481212 321
"7311" 9242 "OG15776" 0.7211215 8
"7312" 9246 "OG2404" 0.606117 334
"7313" 9247 "OG4853" 0.331477 201
"7314" 9248 "OG3993" 0.553015 279
"7315" 9249 "OG23400" 0.816192 5
"7316" 9250 "OG9388" 0.564694 27
"7317" 9252 "OG2872" 0.467628 325
"7318" 9253 "OG1779" 0.755211 341
"7319" 9256 "OG5892" 0.581472 91
"7320" 9257 "OG23509" 0.787758 5
"7321" 9258 "OG5901" 0.612898 81
"7322" 9259 "OG17642" 0.800307 7
"7323" 9260 "OG4210" 0.499367 271
"7324" 9261 "OG4105" 0.3949825 275
"7325" 9263 "OG32686" 0.786181 3
"7326" 9264 "OG19236" 0.722295 6
"7327" 9266 "OG20177" 0.753389 6
"7328" 9267 "OG9255" 0.607393 15
"7329" 9268 "OG2390" 0.746707 337
"7330" 9269 "OG23458" 0.743407 4
"7331" 9270 "OG6080" 0.5560885 84
"7332" 9271 "OG3094" 0.4596725 319
"7333" 9272 "OG6958" 0.548479 61
"7334" 9274 "OG7101" 0.636377 45
"7335" 9275 "OG3153" 0.593056 321
"7336" 9276 "OG4367" 0.5423045 246
"7337" 9277 "OG2470" 0.618682 334
"7338" 9278 "OG22627" 0.625374 5
"7339" 9279 "OG20379" 0.748056 6
"7340" 9280 "OG6671" 0.5326535 66
"7341" 9281 "OG23419" 0.827055 5
"7342" 9282 "OG5330" 0.444374 130
"7343" 9283 "OG9832" 0.610404 24
"7344" 9284 "OG19905" 0.819755 6
"7345" 9286 "OG18781" 0.735545 6
"7346" 9287 "OG6996" 0.5036985 58
"7347" 9288 "OG6155" 0.5278585 81
"7348" 9290 "OG3366" 0.539199 304
"7349" 9292 "OG5050" 0.360363 179
"7350" 9293 "OG23616" 0.7696795 5
"7351" 9294 "OG5756" 0.568489 93
"7352" 9295 "OG4334" 0.411692 261
"7353" 9296 "OG7322" 0.511367 51
"7354" 9297 "OG15667" 0.657896 8
"7355" 9300 "OG6105" 0.4740515 83
"7356" 9301 "OG19639" 0.747367 6
"7357" 9302 "OG27562" 0.795237 4
"7358" 9303 "OG3914" 0.366944 291
"7359" 9304 "OG10159" 0.6030175 12
"7360" 9305 "OG8533" 0.4533675 33
"7361" 9306 "OG6662" 0.538679 66
"7362" 9307 "OG1807" 0.522836 290
"7363" 9308 "OG4069" 0.544987 279
"7364" 9309 "OG5445" 0.37305 128
"7365" 9310 "OG2132" 0.652151 337
"7366" 9311 "OG6718" 0.540575 66
"7367" 9312 "OG2855" 0.4658675 329
"7368" 9314 "OG2633" 0.537581 328
"7369" 9317 "OG2899" 0.5561835 313
"7370" 9318 "OG26204" 0.767954 4
"7371" 9320 "OG20369" 0.686153 6
"7372" 9321 "OG6588" 0.460962 68
"7373" 9322 "OG3992" 0.339163 280
"7374" 9324 "OG2753" 0.397866 332
"7375" 9325 "OG6823" 0.524236 64
"7376" 9326 "OG19655" 0.720885 6
"7377" 9327 "OG1951" 0.5318095 342
"7378" 9328 "OG3105" 0.506393 316
"7379" 9329 "OG5920" 0.451966 89
"7380" 9330 "OG7084" 0.3856095 57
"7381" 9331 "OG1441" 0.556088 343
"7382" 9332 "OG5561" 0.326211 111
"7383" 9333 "OG5310" 0.578599 146
"7384" 9335 "OG5580" 0.442992 109
"7385" 9336 "OG4025" 0.407008 280
"7386" 9337 "OG2139" 0.637888 328
"7387" 9338 "OG2886" 0.517458 324
"7388" 9339 "OG6169" 0.5060225 80
"7389" 9341 "OG26678" 0.6970275 3
"7390" 9342 "OG1988" 0.723988 341
"7391" 9343 "OG3544" 0.614592 304
"7392" 9344 "OG1660" 0.556169 342
"7393" 9345 "OG27771" 0.7376945 4
"7394" 9346 "OG5866" 0.6184695 90
"7395" 9347 "OG2475" 0.618237 336
"7396" 9348 "OG7157" 0.468833 55
"7397" 9349 "OG6844" 0.55299 60
"7398" 9350 "OG7491" 0.440196 49
"7399" 9351 "OG3767" 0.637191 297
"7400" 9352 "OG7437" 0.526538 51
"7401" 9353 "OG5064" 0.4867365 179
"7402" 9354 "OG7926" 0.529653 38
"7403" 9355 "OG5789" 0.4653445 94
"7404" 9356 "OG28670" 0.710894 4
"7405" 9357 "OG3704" 0.6104055 300
"7406" 9358 "OG23748" 0.725873 5
"7407" 9360 "OG2277" 0.404438 333
"7408" 9361 "OG2041" 0.6721555 342
"7409" 9362 "OG17641" 0.714549 7
"7410" 9363 "OG2362" 0.492673 332
"7411" 9364 "OG2572" 0.749955 331
"7412" 9365 "OG1133" 0.751757 343
"7413" 9366 "OG4074" 0.39924 277
"7414" 9367 "OG6761" 0.6081535 62
"7415" 9368 "OG6215" 0.642984 70
"7416" 9369 "OG3374" 0.4891125 315
"7417" 9371 "OG3632" 0.6257385 301
"7418" 9372 "OG3059" 0.378634 318
"7419" 9373 "OG6205" 0.70186 80
"7420" 9375 "OG19434" 0.714394 5
"7421" 9376 "OG23504" 0.802908 5
"7422" 9378 "OG1961" 0.5951595 343
"7423" 9380 "OG11653" 0.5102635 10
"7424" 9381 "OG5746" 0.399103 96
"7425" 9382 "OG12333" 0.600585 13
"7426" 9383 "OG2440" 0.565386 336
"7427" 9385 "OG7862" 0.439406 43
"7428" 9386 "OG6899" 0.451017 62
"7429" 9387 "OG7795" 0.6180195 45
"7430" 9388 "OG6424" 0.44927 72
"7431" 9389 "OG1663" 0.4468175 343
"7432" 9390 "OG18055" 0.691689 7
"7433" 9392 "OG6827" 0.510345 60
"7434" 9393 "OG1994" 0.517814 339
"7435" 9394 "OG3641" 0.612716 298
"7436" 9397 "OG1004" 0.559892 343
"7437" 9398 "OG23446" 0.790893 5
"7438" 9399 "OG20295" 0.738169 6
"7439" 9400 "OG6295" 0.558096 71
"7440" 9401 "OG19877" 0.626045 3
"7441" 9402 "OG7537" 0.406234 49
"7442" 9405 "OG8058" 0.439679 39
"7443" 9406 "OG3138" 0.5502695 319
"7444" 9407 "OG1691" 0.788618 342
"7445" 9409 "OG11065" 0.7074965 11
"7446" 9411 "OG7270" 0.561271 52
"7447" 9413 "OG3631" 0.628082 300
"7448" 9414 "OG3711" 0.405994 298
"7449" 9415 "OG3881" 0.747222 288
"7450" 9416 "OG5432" 0.491438 123
"7451" 9419 "OG8783" 0.5108515 32
"7452" 9420 "OG1581" 0.569273 342
"7453" 9421 "OG3060" 0.45631 323
"7454" 9422 "OG23362" 0.823959 5
"7455" 9423 "OG22661" 0.6756615 5
"7456" 9424 "OG3181" 0.5401145 316
"7457" 9425 "OG15951" 0.679771 8
"7458" 9426 "OG5555" 0.471742 110
"7459" 9428 "OG22813" 0.755759 5
"7460" 9429 "OG23698" 0.8278305 5
"7461" 9430 "OG3888" 0.584544 293
"7462" 9431 "OG3814" 0.504742 288
"7463" 9432 "OG2544" 0.555838 331
"7464" 9433 "OG7146" 0.615781 54
"7465" 9434 "OG26996" 0.815064 4
"7466" 9435 "OG14420" 0.657184 9
"7467" 9436 "OG4498" 0.624579 227
"7468" 9437 "OG4732" 0.432919 224
"7469" 9438 "OG16225" 0.6150355 8
"7470" 9439 "OG3004" 0.5237535 325
"7471" 9440 "OG23511" 0.805589 5
"7472" 9441 "OG4695" 0.465401 218
"7473" 9443 "OG27482" 0.762828 4
"7474" 9444 "OG3980" 0.4961595 283
"7475" 9445 "OG7347" 0.3580135 52
"7476" 9446 "OG3441" 0.72481 307
"7477" 9448 "OG17152" 0.753114 7
"7478" 9450 "OG6191" 0.51132 75
"7479" 9451 "OG17657" 0.6864825 7
"7480" 9452 "OG4686" 0.387279 231
"7481" 9454 "OG18813" 0.742889 6
"7482" 9455 "OG19728" 0.730247 6
"7483" 9456 "OG3720" 0.505071 301
"7484" 9459 "OG31617" 0.8339505 3
"7485" 9460 "OG2437" 0.725401 318
"7486" 9461 "OG3405" 0.6245425 241
"7487" 9463 "OG9681" 0.512536 25
"7488" 9464 "OG23353" 0.8302225 5
"7489" 9465 "OG4482" 0.545161 236
"7490" 9466 "OG5944" 0.477551 88
"7491" 9467 "OG6275" 0.551648 77
"7492" 9468 "OG1750" 0.580859 342
"7493" 9470 "OG4032" 0.412417 282
"7494" 9472 "OG1218" 0.750371 343
"7495" 9473 "OG3457" 0.5788145 312
"7496" 9474 "OG1183" 0.407112 330
"7497" 9475 "OG3396" 0.395161 309
"7498" 9477 "OG23468" 0.788057 5
"7499" 9479 "OG5861" 0.3904215 91
"7500" 9480 "OG4779" 0.539254 219
"7501" 9481 "OG3634" 0.476848 301
"7502" 9482 "OG4139" 0.694756 257
"7503" 9483 "OG23676" 0.8302235 5
"7504" 9484 "OG3158" 0.483467 319
"7505" 9486 "OG19521" 0.7731695 6
"7506" 9487 "OG11340" 0.677909 16
"7507" 9490 "OG3615" 0.634557 302
"7508" 9492 "OG3833" 0.455305 283
"7509" 9493 "OG1677" 0.475489 340
"7510" 9494 "OG30587" 0.738109 3
"7511" 9496 "OG5648" 0.7266985 103
"7512" 9497 "OG15970" 0.6463845 8
"7513" 9498 "OG2982" 0.467057 324
"7514" 9499 "OG3140" 0.572006 320
"7515" 9500 "OG23714" 0.784635 5
"7516" 9501 "OG3175" 0.547157 308
"7517" 9505 "OG2577" 0.726142 331
"7518" 9506 "OG4916" 0.4366655 196
"7519" 9507 "OG5832" 0.5588735 91
"7520" 9509 "OG3829" 0.690905 295
"7521" 9510 "OG3291" 0.6804875 313
"7522" 9511 "OG1620" 0.676576 343
"7523" 9512 "OG2690" 0.5655415 325
"7524" 9514 "OG5276" 0.426529 150
"7525" 9515 "OG2241" 0.525577 329
"7526" 9516 "OG14423" 0.674656 9
"7527" 9518 "OG13303" 0.566457 8
"7528" 9522 "OG2232" 0.456463 309
"7529" 9525 "OG4649" 0.6051 233
"7530" 9526 "OG3289" 0.419946 297
"7531" 9530 "OG17685" 0.681859 7
"7532" 9531 "OG8188" 0.506624 38
"7533" 9532 "OG5038" 0.536444 175
"7534" 9533 "OG3898" 0.44034 292
"7535" 9534 "OG4041" 0.455489 282
"7536" 9536 "OG6606" 0.573506 68
"7537" 9537 "OG28701" 0.794157 4
"7538" 9538 "OG2140" 0.6938895 342
"7539" 9539 "OG6668" 0.477959 58
"7540" 9541 "OG19500" 0.773766 6
"7541" 9542 "OG22700" 0.668585 4
"7542" 9543 "OG6569" 0.500266 69
"7543" 9544 "OG7843" 0.4759215 44
"7544" 9545 "OG3080" 0.567738 322
"7545" 9546 "OG4572" 0.460955 224
"7546" 9547 "OG4601" 0.431488 236
"7547" 9548 "OG4079" 0.518043 274
"7548" 9549 "OG5055" 0.564409 169
"7549" 9550 "OG5782" 0.632702 95
"7550" 9551 "OG23688" 0.81834 5
"7551" 9552 "OG5182" 0.5608815 162
"7552" 9553 "OG20140" 0.774634 6
"7553" 9554 "OG11862" 0.57009 14
"7554" 9555 "OG4870" 0.4374655 205
"7555" 9556 "OG1151" 0.417158 247
"7556" 9557 "OG1353" 0.573358 337
"7557" 9563 "OG7726" 0.522807 46
"7558" 9564 "OG28631" 0.780193 4
"7559" 9565 "OG12148" 0.5539755 13
"7560" 9567 "OG1370" 0.548963 335
"7561" 9569 "OG23777" 0.8080925 5
"7562" 9570 "OG4749" 0.33467 215
"7563" 9571 "OG2350" 0.5343835 336
"7564" 9572 "OG20388" 0.745804 6
"7565" 9573 "OG17676" 0.814271 7
"7566" 9574 "OG8349" 0.5260365 35
"7567" 9575 "OG13173" 0.588858 11
"7568" 9576 "OG10774" 0.5989185 5
"7569" 9577 "OG22753" 0.767703 5
"7570" 9578 "OG27551" 0.799224 4
"7571" 9580 "OG26437" 0.7162245 4
"7572" 9581 "OG2738" 0.580217 331
"7573" 9582 "OG6493" 0.5382705 71
"7574" 9584 "OG23602" 0.768192 5
"7575" 9585 "OG6617" 0.375233 65
"7576" 9586 "OG17599" 0.7996595 7
"7577" 9587 "OG20136" 0.752369 6
"7578" 9588 "OG1462" 0.6181325 279
"7579" 9589 "OG1989" 0.7672975 341
"7580" 9590 "OG3994" 0.6451375 259
"7581" 9591 "OG5715" 0.36623 97
"7582" 9592 "OG7599" 0.591328 48
"7583" 9593 "OG1526" 0.4843115 338
"7584" 9594 "OG11856" 0.7856225 12
"7585" 9595 "OG2498" 0.603829 334
"7586" 9596 "OG3676" 0.6859405 303
"7587" 9598 "OG23718" 0.8150975 5
"7588" 9599 "OG7525" 0.646777 50
"7589" 9601 "OG1053" 0.595811 342
"7590" 9602 "OG13996" 0.6190245 10
"7591" 9603 "OG28630" 0.722062 4
"7592" 9604 "OG2447" 0.426943 336
"7593" 9605 "OG26134" 0.705903 4
"7594" 9606 "OG27552" 0.783593 4
"7595" 9607 "OG1816" 0.483877 340
"7596" 9610 "OG1067" 0.5510375 341
"7597" 9612 "OG26815" 0.752158 4
"7598" 9613 "OG5139" 0.482264 167
"7599" 9614 "OG23739" 0.8164305 5
"7600" 9615 "OG19359" 0.791107 6
"7601" 9616 "OG33492" 0.826571 3
"7602" 9617 "OG1179" 0.6347595 191
"7603" 9619 "OG26188" 0.8091525 4
"7604" 9620 "OG4389" 0.426313 255
"7605" 9621 "OG1278" 0.4841575 337
"7606" 9622 "OG2206" 0.612826 341
"7607" 9623 "OG2068" 0.705858 342
"7608" 9624 "OG2821" 0.542148 327
"7609" 9626 "OG4436" 0.5290495 253
"7610" 9627 "OG10464" 0.583494 20
"7611" 9628 "OG6181" 0.469531 79
"7612" 9629 "OG1077" 0.437589 343
"7613" 9630 "OG13694" 0.59545 10
"7614" 9631 "OG1699" 0.503739 342
"7615" 9633 "OG23679" 0.82183 5
"7616" 9635 "OG1976" 0.723916 342
"7617" 9636 "OG3656" 0.455674 296
"7618" 9637 "OG8017" 0.370731 41
"7619" 9638 "OG2175" 0.515882 319
"7620" 9639 "OG10009" 0.492019 23
"7621" 9640 "OG23611" 0.806582 5
"7622" 9641 "OG3460" 0.625159 311
"7623" 9642 "OG20212" 0.832602 5
"7624" 9643 "OG6055" 0.437336 82
"7625" 9644 "OG8780" 0.391083 31
"7626" 9645 "OG31981" 0.79786 3
"7627" 9646 "OG4889" 0.533821 199
"7628" 9647 "OG23672" 0.79769 5
"7629" 9648 "OG4026" 0.582767 284
"7630" 9649 "OG20189" 0.733852 6
"7631" 9650 "OG2357" 0.6669495 339
"7632" 9651 "OG2651" 0.6875445 329
"7633" 9652 "OG4938" 0.431868 186
"7634" 9653 "OG23530" 0.809836 5
"7635" 9654 "OG7868" 0.608306 40
"7636" 9655 "OG23802" 0.808311 5
"7637" 9656 "OG28688" 0.751707 4
"7638" 9657 "OG20249" 0.778225 6
"7639" 9658 "OG7098" 0.579399 58
"7640" 9659 "OG34862" 0.7729675 3
"7641" 9660 "OG1042" 0.509246 343
"7642" 9661 "OG32729" 0.782357 3
"7643" 9663 "OG5806" 0.593667 92
"7644" 9667 "OG4007" 0.4846195 285
"7645" 9669 "OG11177" 0.60655 17
"7646" 9670 "OG1429" 0.7294035 341
"7647" 9671 "OG23706" 0.81205 5
"7648" 9672 "OG13045" 0.613091 11
"7649" 9673 "OG9019" 0.4266075 30
"7650" 9674 "OG5396" 0.401499 135
"7651" 9678 "OG1438" 0.484618 342
"7652" 9679 "OG2113" 0.666498 340
"7653" 9681 "OG1767" 0.714555 343
"7654" 9682 "OG5404" 0.666752 118
"7655" 9683 "OG9247" 0.580768 22
"7656" 9684 "OG1598" 0.530999 342
"7657" 9685 "OG22840" 0.689234 5
"7658" 9686 "OG6673" 0.3843595 65
"7659" 9687 "OG1477" 0.610339 343
"7660" 9688 "OG7203" 0.62005 55
"7661" 9689 "OG6773" 0.422462 64
"7662" 9690 "OG19219" 0.731103 6
"7663" 9691 "OG1271" 0.56206 343
"7664" 9692 "OG7205" 0.62254 48
"7665" 9693 "OG5011" 0.478063 184
"7666" 9696 "OG4784" 0.357426 215
"7667" 9697 "OG4457" 0.6094205 251
"7668" 9698 "OG5181" 0.560472 163
"7669" 9699 "OG3859" 0.5086675 290
"7670" 9700 "OG1872" 0.631266 339
"7671" 9701 "OG6881" 0.503287 61
"7672" 9702 "OG1774" 0.6816425 342
"7673" 9703 "OG4992" 0.402598 188
"7674" 9704 "OG19741" 0.778156 6
"7675" 9705 "OG5197" 0.311789 157
"7676" 9708 "OG1304" 0.69231 320
"7677" 9709 "OG5518" 0.584654 115
"7678" 9710 "OG23482" 0.823503 5
"7679" 9711 "OG4468" 0.592627 250
"7680" 9712 "OG2965" 0.4433535 323
"7681" 9713 "OG5344" 0.673035 142
"7682" 9714 "OG20193" 0.799871 6
"7683" 9719 "OG6903" 0.452305 62
"7684" 9720 "OG2969" 0.519622 321
"7685" 9721 "OG6684" 0.394282 44
"7686" 9722 "OG5519" 0.555357 114
"7687" 9723 "OG6017" 0.6626355 76
"7688" 9724 "OG17626" 0.7049475 7
"7689" 9725 "OG1484" 0.6713725 343
"7690" 9726 "OG6255" 0.393749 72
"7691" 9727 "OG3287" 0.666762 307
"7692" 9728 "OG13960" 0.7826195 5
"7693" 9731 "OG5992" 0.386218 88
"7694" 9732 "OG4562" 0.6190375 222
"7695" 9733 "OG1991" 0.591006 342
"7696" 9734 "OG2328" 0.610443 339
"7697" 9735 "OG5150" 0.475917 166
"7698" 9736 "OG1120" 0.75569 335
"7699" 9737 "OG26737" 0.801933 4
"7700" 9738 "OG12638" 0.550158 12
"7701" 9739 "OG6906" 0.520303 59
"7702" 9740 "OG6855" 0.402377 61
"7703" 9741 "OG2489" 0.553555 312
"7704" 9742 "OG7219" 0.430137 54
"7705" 9743 "OG1650" 0.651987 340
"7706" 9745 "OG3271" 0.349131 311
"7707" 9746 "OG17583" 0.775383 7
"7708" 9747 "OG5921" 0.6298985 90
"7709" 9748 "OG6887" 0.528252 60
"7710" 9749 "OG7366" 0.505815 50
"7711" 9750 "OG5438" 0.644829 85
"7712" 9752 "OG17911" 0.593906 7
"7713" 9753 "OG11077" 0.4879065 15
"7714" 9754 "OG2826" 0.510262 322
"7715" 9755 "OG27059" 0.781341 4
"7716" 9756 "OG6280" 0.566699 77
"7717" 9757 "OG1233" 0.634979 328
"7718" 9759 "OG5297" 0.4084325 146
"7719" 9760 "OG19940" 0.621914 5
"7720" 9761 "OG30388" 0.7925165 3
"7721" 9762 "OG5922" 0.54725 90
"7722" 9764 "OG25315" 0.747274 4
"7723" 9765 "OG6132" 0.3910945 83
"7724" 9766 "OG1016" 0.701434 342
"7725" 9767 "OG23549" 0.81866 5
"7726" 9769 "OG4073" 0.351656 281
"7727" 9770 "OG4794" 0.487732 215
"7728" 9772 "OG4942" 0.379757 196
"7729" 9775 "OG6567" 0.727612 65
"7730" 9776 "OG32696" 0.802639 3
"7731" 9777 "OG12606" 0.71748 10
"7732" 9778 "OG23627" 0.725555 5
"7733" 9779 "OG23541" 0.817647 5
"7734" 9782 "OG4797" 0.418453 213
"7735" 9783 "OG2871" 0.6550535 326
"7736" 9784 "OG6690" 0.431759 59
"7737" 9785 "OG23645" 0.787419 5
"7738" 9786 "OG4885" 0.503356 198
"7739" 9787 "OG1368" 0.668445 343
"7740" 9789 "OG7996" 0.426161 41
"7741" 9790 "OG2565" 0.5478985 329
"7742" 9791 "OG5827" 0.451781 93
"7743" 9793 "OG23762" 0.723023 5
"7744" 9795 "OG1568" 0.7441145 343
"7745" 9796 "OG23567" 0.786469 5
"7746" 9797 "OG27632" 0.7167425 4
"7747" 9798 "OG7986" 0.518339 41
"7748" 9799 "OG21931" 0.649988 5
"7749" 9800 "OG6985" 0.413902 59
"7750" 9801 "OG5750" 0.452974 95
"7751" 9802 "OG5258" 0.584245 148
"7752" 9804 "OG4859" 0.440729 158
"7753" 9805 "OG6404" 0.426061 71
"7754" 9807 "OG6483" 0.3907955 69
"7755" 9808 "OG2480" 0.585243 333
"7756" 9809 "OG36352" 0.770424 3
"7757" 9810 "OG5879" 0.371503 91
"7758" 9812 "OG2501" 0.358776 329
"7759" 9813 "OG7945" 0.459236 42
"7760" 9814 "OG23013" 0.710269 5
"7761" 9815 "OG6849" 0.705076 61
"7762" 9816 "OG5117" 0.5291445 170
"7763" 9817 "OG3570" 0.6398 306
"7764" 9818 "OG5274" 0.532271 149
"7765" 9819 "OG7003" 0.423195 56
"7766" 9821 "OG13786" 0.566322 10
"7767" 9822 "OG4336" 0.5510025 257
"7768" 9823 "OG1116" 0.487399 271
"7769" 9824 "OG6703" 0.386991 66
"7770" 9825 "OG27488" 0.6903045 4
"7771" 9827 "OG18787" 0.793943 6
"7772" 9828 "OG8513" 0.463931 34
"7773" 9831 "OG6063" 0.674677 84
"7774" 9832 "OG4546" 0.609816 240
"7775" 9833 "OG10340" 0.546051 21
"7776" 9834 "OG16166" 0.7141635 7
"7777" 9835 "OG2099" 0.72169 334
"7778" 9836 "OG6462" 0.449163 69
"7779" 9837 "OG6478" 0.4129035 71
"7780" 9839 "OG4155" 0.6702525 267
"7781" 9840 "OG23592" 0.757019 5
"7782" 9841 "OG3988" 0.552722 284
"7783" 9842 "OG5540" 0.589517 114
"7784" 9843 "OG2389" 0.3658 310
"7785" 9844 "OG17600" 0.7979265 7
"7786" 9845 "OG5005" 0.514681 182
"7787" 9846 "OG2267" 0.429801 337
"7788" 9847 "OG5484" 0.478129 121
"7789" 9848 "OG2752" 0.668672 330
"7790" 9850 "OG19340" 0.763932 6
"7791" 9851 "OG3625" 0.478938 304
"7792" 9852 "OG3566" 0.492362 294
"7793" 9853 "OG1893" 0.717611 343
"7794" 9855 "OG2811" 0.417153 319
"7795" 9856 "OG23339" 0.832469 5
"7796" 9857 "OG6365" 0.424571 74
"7797" 9858 "OG1858" 0.555556 336
"7798" 9859 "OG6941" 0.597997 59
"7799" 9860 "OG3729" 0.4308475 301
"7800" 9861 "OG20240" 0.725765 6
"7801" 9862 "OG23397" 0.79387 5
"7802" 9863 "OG20336" 0.7397765 6
"7803" 9864 "OG7592" 0.516186 38
"7804" 9865 "OG1013" 0.6504465 321
"7805" 9866 "OG11515" 0.709879 13
"7806" 9868 "OG20409" 0.759069 6
"7807" 9869 "OG2582" 0.4298 326
"7808" 9870 "OG4058" 0.5004735 278
"7809" 9871 "OG4034" 0.4394795 284
"7810" 9873 "OG4086" 0.5255105 279
"7811" 9874 "OG6751" 0.599849 65
"7812" 9875 "OG9010" 0.563864 30
"7813" 9876 "OG2487" 0.5307115 320
"7814" 9877 "OG1347" 0.3998805 343
"7815" 9878 "OG27498" 0.748393 4
"7816" 9879 "OG2936" 0.634335 323
"7817" 9880 "OG2314" 0.442162 333
"7818" 9882 "OG23370" 0.786602 5
"7819" 9883 "OG1204" 0.6198 337
"7820" 9885 "OG16157" 0.6967035 8
"7821" 9888 "OG5047" 0.6156975 108
"7822" 9889 "OG3516" 0.5595625 306
"7823" 9890 "OG3066" 0.459197 316
"7824" 9891 "OG4095" 0.450457 277
"7825" 9893 "OG17855" 0.6164055 7
"7826" 9894 "OG5021" 0.6134105 142
"7827" 9896 "OG1791" 0.430392 341
